nohup: ignoring input
###training start~~~~
hash_gan.py:286: UserWarning: invalid index of a 0-dim tensor. This will be an error in PyTorch 0.5. Use tensor.item() to convert a 0-dim tensor to a Python number
  epoch, itr, len(train_loader)*opt.batch_size, loss_d.data[0], loss_g.data[0]))
===> Epoch[60](13879/58368): Loss_D: 54.8684235 Loss_G: 0.3301
===> Epoch[60](13880/58368): Loss_D: 52.1249886 Loss_G: 0.3292
===> Epoch[60](13881/58368): Loss_D: 53.1800194 Loss_G: 0.3281
===> Epoch[60](13882/58368): Loss_D: 52.0784645 Loss_G: 0.3294
===> Epoch[60](13883/58368): Loss_D: 52.1117859 Loss_G: 0.3296
===> Epoch[60](13884/58368): Loss_D: 55.3624763 Loss_G: 0.3264
===> Epoch[60](13885/58368): Loss_D: 55.7119827 Loss_G: 0.3336
===> Epoch[60](13886/58368): Loss_D: 53.8657494 Loss_G: 0.3323
===> Epoch[60](13887/58368): Loss_D: 55.4263000 Loss_G: 0.3294
===> Epoch[60](13888/58368): Loss_D: 53.7806664 Loss_G: 0.3284
===> Epoch[60](13889/58368): Loss_D: 53.4793091 Loss_G: 0.3276
===> Epoch[60](13890/58368): Loss_D: 53.7760353 Loss_G: 0.3290
===> Epoch[60](13891/58368): Loss_D: 53.3312721 Loss_G: 0.3277
===> Epoch[60](13892/58368): Loss_D: 51.7073326 Loss_G: 0.3293
===> Epoch[60](13893/58368): Loss_D: 55.0649872 Loss_G: 0.3291
===> Epoch[60](13894/58368): Loss_D: 53.1753540 Loss_G: 0.3285
===> Epoch[60](13895/58368): Loss_D: 54.9418068 Loss_G: 0.3290
===> Epoch[60](13896/58368): Loss_D: 54.1982689 Loss_G: 0.3287
===> Epoch[60](13897/58368): Loss_D: 54.2121048 Loss_G: 0.3288
===> Epoch[60](13898/58368): Loss_D: 55.7275734 Loss_G: 0.3303
===> Epoch[60](13899/58368): Loss_D: 51.3175621 Loss_G: 0.3266
===> Epoch[60](13900/58368): Loss_D: 53.7252312 Loss_G: 0.3268
===> Epoch[60](13901/58368): Loss_D: 54.4360275 Loss_G: 0.3310
===> Epoch[60](13902/58368): Loss_D: 55.0480652 Loss_G: 0.3280
===> Epoch[60](13903/58368): Loss_D: 54.9521141 Loss_G: 0.3279
===> Epoch[60](13904/58368): Loss_D: 52.5750504 Loss_G: 0.3278
===> Epoch[60](13905/58368): Loss_D: 51.6568756 Loss_G: 0.3245
===> Epoch[60](13906/58368): Loss_D: 55.9630318 Loss_G: 0.3364
===> Epoch[60](13907/58368): Loss_D: 50.9556160 Loss_G: 0.3276
####################################
('map:', 0.5869570528550572)
===> Epoch[61](13908/58368): Loss_D: 56.1243286 Loss_G: 0.3286
===> Epoch[61](13909/58368): Loss_D: 50.4808235 Loss_G: 0.3261
===> Epoch[61](13910/58368): Loss_D: 53.4867210 Loss_G: 0.3282
===> Epoch[61](13911/58368): Loss_D: 51.5016823 Loss_G: 0.3295
===> Epoch[61](13912/58368): Loss_D: 52.1178970 Loss_G: 0.3290
===> Epoch[61](13913/58368): Loss_D: 52.7956161 Loss_G: 0.3280
===> Epoch[61](13914/58368): Loss_D: 50.8715706 Loss_G: 0.3271
===> Epoch[61](13915/58368): Loss_D: 52.0724030 Loss_G: 0.3257
===> Epoch[61](13916/58368): Loss_D: 51.3514938 Loss_G: 0.3304
===> Epoch[61](13917/58368): Loss_D: 51.4796257 Loss_G: 0.3298
===> Epoch[61](13918/58368): Loss_D: 51.7796021 Loss_G: 0.3305
===> Epoch[61](13919/58368): Loss_D: 50.8670692 Loss_G: 0.3294
===> Epoch[61](13920/58368): Loss_D: 52.4336548 Loss_G: 0.3268
===> Epoch[61](13921/58368): Loss_D: 54.7161560 Loss_G: 0.3288
===> Epoch[61](13922/58368): Loss_D: 52.5022202 Loss_G: 0.3274
===> Epoch[61](13923/58368): Loss_D: 55.0682945 Loss_G: 0.3282
===> Epoch[61](13924/58368): Loss_D: 53.0101547 Loss_G: 0.3285
===> Epoch[61](13925/58368): Loss_D: 57.5657692 Loss_G: 0.3334
===> Epoch[61](13926/58368): Loss_D: 52.6193657 Loss_G: 0.3311
===> Epoch[61](13927/58368): Loss_D: 54.5754814 Loss_G: 0.3297
===> Epoch[61](13928/58368): Loss_D: 53.4931259 Loss_G: 0.3282
===> Epoch[61](13929/58368): Loss_D: 54.9246788 Loss_G: 0.3300
===> Epoch[61](13930/58368): Loss_D: 54.5207062 Loss_G: 0.3310
===> Epoch[61](13931/58368): Loss_D: 54.5829124 Loss_G: 0.3299
===> Epoch[61](13932/58368): Loss_D: 55.0626297 Loss_G: 0.3279
===> Epoch[61](13933/58368): Loss_D: 54.1927872 Loss_G: 0.3277
===> Epoch[61](13934/58368): Loss_D: 52.4848442 Loss_G: 0.3308
===> Epoch[61](13935/58368): Loss_D: 56.0180435 Loss_G: 0.3304
===> Epoch[61](13936/58368): Loss_D: 54.7233009 Loss_G: 0.3285
===> Epoch[61](13937/58368): Loss_D: 52.2040596 Loss_G: 0.3263
===> Epoch[61](13938/58368): Loss_D: 50.9868011 Loss_G: 0.3252
===> Epoch[61](13939/58368): Loss_D: 56.2658653 Loss_G: 0.3344
===> Epoch[61](13940/58368): Loss_D: 52.7709007 Loss_G: 0.3283
===> Epoch[61](13941/58368): Loss_D: 53.2576866 Loss_G: 0.3300
===> Epoch[61](13942/58368): Loss_D: 49.9243164 Loss_G: 0.3240
===> Epoch[61](13943/58368): Loss_D: 50.9667549 Loss_G: 0.3283
===> Epoch[61](13944/58368): Loss_D: 52.2288208 Loss_G: 0.3279
===> Epoch[61](13945/58368): Loss_D: 54.4204597 Loss_G: 0.3293
===> Epoch[61](13946/58368): Loss_D: 50.8274040 Loss_G: 0.3274
===> Epoch[61](13947/58368): Loss_D: 54.1795120 Loss_G: 0.3288
===> Epoch[61](13948/58368): Loss_D: 54.5037956 Loss_G: 0.3282
===> Epoch[61](13949/58368): Loss_D: 53.3858604 Loss_G: 0.3284
===> Epoch[61](13950/58368): Loss_D: 50.0845947 Loss_G: 0.3268
===> Epoch[61](13951/58368): Loss_D: 53.6249695 Loss_G: 0.3292
===> Epoch[61](13952/58368): Loss_D: 52.2128792 Loss_G: 0.3275
===> Epoch[61](13953/58368): Loss_D: 53.8250847 Loss_G: 0.3308
===> Epoch[61](13954/58368): Loss_D: 54.2916374 Loss_G: 0.3277
===> Epoch[61](13955/58368): Loss_D: 50.8590126 Loss_G: 0.3278
===> Epoch[61](13956/58368): Loss_D: 56.0339127 Loss_G: 0.3312
===> Epoch[61](13957/58368): Loss_D: 54.2540436 Loss_G: 0.3267
===> Epoch[61](13958/58368): Loss_D: 51.6557922 Loss_G: 0.3276
===> Epoch[61](13959/58368): Loss_D: 53.5052299 Loss_G: 0.3245
===> Epoch[61](13960/58368): Loss_D: 53.4144707 Loss_G: 0.3277
===> Epoch[61](13961/58368): Loss_D: 50.9706345 Loss_G: 0.3249
===> Epoch[61](13962/58368): Loss_D: 55.2117958 Loss_G: 0.3298
===> Epoch[61](13963/58368): Loss_D: 54.7984352 Loss_G: 0.3281
===> Epoch[61](13964/58368): Loss_D: 56.2253952 Loss_G: 0.3287
===> Epoch[61](13965/58368): Loss_D: 52.6109810 Loss_G: 0.3302
===> Epoch[61](13966/58368): Loss_D: 54.8188057 Loss_G: 0.3269
===> Epoch[61](13967/58368): Loss_D: 54.6300507 Loss_G: 0.3294
===> Epoch[61](13968/58368): Loss_D: 55.1504440 Loss_G: 0.3327
===> Epoch[61](13969/58368): Loss_D: 53.6939278 Loss_G: 0.3274
===> Epoch[61](13970/58368): Loss_D: 53.7796402 Loss_G: 0.3284
===> Epoch[61](13971/58368): Loss_D: 52.6337471 Loss_G: 0.3294
===> Epoch[61](13972/58368): Loss_D: 55.4617920 Loss_G: 0.3312
===> Epoch[61](13973/58368): Loss_D: 55.6106987 Loss_G: 0.3291
===> Epoch[61](13974/58368): Loss_D: 52.3728867 Loss_G: 0.3300
===> Epoch[61](13975/58368): Loss_D: 54.2451515 Loss_G: 0.3272
===> Epoch[61](13976/58368): Loss_D: 53.4001198 Loss_G: 0.3295
===> Epoch[61](13977/58368): Loss_D: 56.7337074 Loss_G: 0.3294
===> Epoch[61](13978/58368): Loss_D: 50.6346359 Loss_G: 0.3272
===> Epoch[61](13979/58368): Loss_D: 53.1484566 Loss_G: 0.3282
===> Epoch[61](13980/58368): Loss_D: 53.6515961 Loss_G: 0.3288
===> Epoch[61](13981/58368): Loss_D: 55.3338165 Loss_G: 0.3292
===> Epoch[61](13982/58368): Loss_D: 56.2274933 Loss_G: 0.3317
===> Epoch[61](13983/58368): Loss_D: 51.4464188 Loss_G: 0.3262
===> Epoch[61](13984/58368): Loss_D: 53.2034569 Loss_G: 0.3300
===> Epoch[61](13985/58368): Loss_D: 55.0168686 Loss_G: 0.3272
===> Epoch[61](13986/58368): Loss_D: 51.7470665 Loss_G: 0.3249
===> Epoch[61](13987/58368): Loss_D: 54.1498260 Loss_G: 0.3309
===> Epoch[61](13988/58368): Loss_D: 54.5799866 Loss_G: 0.3301
===> Epoch[61](13989/58368): Loss_D: 52.2060966 Loss_G: 0.3246
===> Epoch[61](13990/58368): Loss_D: 52.2812500 Loss_G: 0.3277
===> Epoch[61](13991/58368): Loss_D: 52.4989510 Loss_G: 0.3289
===> Epoch[61](13992/58368): Loss_D: 53.9949265 Loss_G: 0.3289
===> Epoch[61](13993/58368): Loss_D: 51.6896553 Loss_G: 0.3277
===> Epoch[61](13994/58368): Loss_D: 52.9102173 Loss_G: 0.3308
===> Epoch[61](13995/58368): Loss_D: 50.4708443 Loss_G: 0.3283
===> Epoch[61](13996/58368): Loss_D: 52.8331223 Loss_G: 0.3318
===> Epoch[61](13997/58368): Loss_D: 54.6018562 Loss_G: 0.3294
===> Epoch[61](13998/58368): Loss_D: 51.9006653 Loss_G: 0.3278
===> Epoch[61](13999/58368): Loss_D: 52.2775421 Loss_G: 0.3297
===> Epoch[61](14000/58368): Loss_D: 52.7840729 Loss_G: 0.3295
===> Epoch[61](14001/58368): Loss_D: 52.3724937 Loss_G: 0.3282
===> Epoch[61](14002/58368): Loss_D: 51.9596786 Loss_G: 0.3285
===> Epoch[61](14003/58368): Loss_D: 52.4003334 Loss_G: 0.3271
===> Epoch[61](14004/58368): Loss_D: 51.4678116 Loss_G: 0.3267
===> Epoch[61](14005/58368): Loss_D: 52.0742264 Loss_G: 0.3267
===> Epoch[61](14006/58368): Loss_D: 52.9328079 Loss_G: 0.3306
===> Epoch[61](14007/58368): Loss_D: 56.6871490 Loss_G: 0.3299
===> Epoch[61](14008/58368): Loss_D: 51.2414360 Loss_G: 0.3283
===> Epoch[61](14009/58368): Loss_D: 54.4253235 Loss_G: 0.3278
===> Epoch[61](14010/58368): Loss_D: 55.5337601 Loss_G: 0.3292
===> Epoch[61](14011/58368): Loss_D: 53.1497765 Loss_G: 0.3291
===> Epoch[61](14012/58368): Loss_D: 56.0338707 Loss_G: 0.3283
===> Epoch[61](14013/58368): Loss_D: 53.3281975 Loss_G: 0.3297
===> Epoch[61](14014/58368): Loss_D: 52.5461464 Loss_G: 0.3312
===> Epoch[61](14015/58368): Loss_D: 51.2208061 Loss_G: 0.3292
===> Epoch[61](14016/58368): Loss_D: 52.4325981 Loss_G: 0.3292
===> Epoch[61](14017/58368): Loss_D: 50.9391594 Loss_G: 0.3241
===> Epoch[61](14018/58368): Loss_D: 52.0481911 Loss_G: 0.3277
===> Epoch[61](14019/58368): Loss_D: 54.1931725 Loss_G: 0.3283
===> Epoch[61](14020/58368): Loss_D: 53.2918854 Loss_G: 0.3295
===> Epoch[61](14021/58368): Loss_D: 52.0896072 Loss_G: 0.3267
===> Epoch[61](14022/58368): Loss_D: 52.2732086 Loss_G: 0.3288
===> Epoch[61](14023/58368): Loss_D: 51.7554169 Loss_G: 0.3267
===> Epoch[61](14024/58368): Loss_D: 54.8336754 Loss_G: 0.3304
===> Epoch[61](14025/58368): Loss_D: 52.7248993 Loss_G: 0.3270
===> Epoch[61](14026/58368): Loss_D: 55.3187485 Loss_G: 0.3281
===> Epoch[61](14027/58368): Loss_D: 54.7122726 Loss_G: 0.3318
===> Epoch[61](14028/58368): Loss_D: 54.9469757 Loss_G: 0.3272
===> Epoch[61](14029/58368): Loss_D: 51.0758324 Loss_G: 0.3291
===> Epoch[61](14030/58368): Loss_D: 54.4248886 Loss_G: 0.3303
===> Epoch[61](14031/58368): Loss_D: 57.0119286 Loss_G: 0.3315
===> Epoch[61](14032/58368): Loss_D: 52.4370461 Loss_G: 0.3275
===> Epoch[61](14033/58368): Loss_D: 53.1502075 Loss_G: 0.3258
===> Epoch[61](14034/58368): Loss_D: 55.6220245 Loss_G: 0.3301
===> Epoch[61](14035/58368): Loss_D: 51.7356873 Loss_G: 0.3282
===> Epoch[61](14036/58368): Loss_D: 54.6071739 Loss_G: 0.3281
===> Epoch[61](14037/58368): Loss_D: 52.8163338 Loss_G: 0.3286
===> Epoch[61](14038/58368): Loss_D: 53.7676735 Loss_G: 0.3275
===> Epoch[61](14039/58368): Loss_D: 55.4940147 Loss_G: 0.3322
===> Epoch[61](14040/58368): Loss_D: 51.5165634 Loss_G: 0.3269
===> Epoch[61](14041/58368): Loss_D: 54.1207504 Loss_G: 0.3282
===> Epoch[61](14042/58368): Loss_D: 56.5163269 Loss_G: 0.3281
===> Epoch[61](14043/58368): Loss_D: 54.6913338 Loss_G: 0.3314
===> Epoch[61](14044/58368): Loss_D: 55.5382690 Loss_G: 0.3310
===> Epoch[61](14045/58368): Loss_D: 51.1009407 Loss_G: 0.3278
===> Epoch[61](14046/58368): Loss_D: 54.7468185 Loss_G: 0.3318
===> Epoch[61](14047/58368): Loss_D: 54.1887894 Loss_G: 0.3299
===> Epoch[61](14048/58368): Loss_D: 56.3725281 Loss_G: 0.3311
===> Epoch[61](14049/58368): Loss_D: 52.1151886 Loss_G: 0.3291
===> Epoch[61](14050/58368): Loss_D: 52.6777420 Loss_G: 0.3299
===> Epoch[61](14051/58368): Loss_D: 51.7073631 Loss_G: 0.3283
===> Epoch[61](14052/58368): Loss_D: 52.9756622 Loss_G: 0.3309
===> Epoch[61](14053/58368): Loss_D: 55.0480652 Loss_G: 0.3287
===> Epoch[61](14054/58368): Loss_D: 54.3910751 Loss_G: 0.3274
===> Epoch[61](14055/58368): Loss_D: 53.1067734 Loss_G: 0.3321
===> Epoch[61](14056/58368): Loss_D: 53.8463936 Loss_G: 0.3291
===> Epoch[61](14057/58368): Loss_D: 53.0167542 Loss_G: 0.3297
===> Epoch[61](14058/58368): Loss_D: 55.1021423 Loss_G: 0.3300
===> Epoch[61](14059/58368): Loss_D: 52.0713692 Loss_G: 0.3267
===> Epoch[61](14060/58368): Loss_D: 54.9157906 Loss_G: 0.3283
===> Epoch[61](14061/58368): Loss_D: 55.9559441 Loss_G: 0.3309
===> Epoch[61](14062/58368): Loss_D: 55.3177185 Loss_G: 0.3277
===> Epoch[61](14063/58368): Loss_D: 53.7223206 Loss_G: 0.3269
===> Epoch[61](14064/58368): Loss_D: 54.8867722 Loss_G: 0.3291
===> Epoch[61](14065/58368): Loss_D: 55.0034599 Loss_G: 0.3302
===> Epoch[61](14066/58368): Loss_D: 50.8501587 Loss_G: 0.3249
===> Epoch[61](14067/58368): Loss_D: 51.7407074 Loss_G: 0.3282
===> Epoch[61](14068/58368): Loss_D: 52.7077332 Loss_G: 0.3284
===> Epoch[61](14069/58368): Loss_D: 53.7917175 Loss_G: 0.3287
===> Epoch[61](14070/58368): Loss_D: 53.7204514 Loss_G: 0.3297
===> Epoch[61](14071/58368): Loss_D: 51.9343910 Loss_G: 0.3282
===> Epoch[61](14072/58368): Loss_D: 53.2439766 Loss_G: 0.3274
===> Epoch[61](14073/58368): Loss_D: 52.7554436 Loss_G: 0.3275
===> Epoch[61](14074/58368): Loss_D: 53.9996948 Loss_G: 0.3291
===> Epoch[61](14075/58368): Loss_D: 56.3280563 Loss_G: 0.3310
===> Epoch[61](14076/58368): Loss_D: 55.6853027 Loss_G: 0.3301
===> Epoch[61](14077/58368): Loss_D: 53.4384117 Loss_G: 0.3294
===> Epoch[61](14078/58368): Loss_D: 56.0844650 Loss_G: 0.3299
===> Epoch[61](14079/58368): Loss_D: 52.0475540 Loss_G: 0.3290
===> Epoch[61](14080/58368): Loss_D: 54.2772903 Loss_G: 0.3277
===> Epoch[61](14081/58368): Loss_D: 50.5693855 Loss_G: 0.3267
===> Epoch[61](14082/58368): Loss_D: 56.2553024 Loss_G: 0.3299
===> Epoch[61](14083/58368): Loss_D: 56.4518623 Loss_G: 0.3301
===> Epoch[61](14084/58368): Loss_D: 56.6631546 Loss_G: 0.3285
===> Epoch[61](14085/58368): Loss_D: 50.1964188 Loss_G: 0.3297
===> Epoch[61](14086/58368): Loss_D: 52.3068008 Loss_G: 0.3272
===> Epoch[61](14087/58368): Loss_D: 54.4250145 Loss_G: 0.3289
===> Epoch[61](14088/58368): Loss_D: 50.5721092 Loss_G: 0.3282
===> Epoch[61](14089/58368): Loss_D: 54.3375893 Loss_G: 0.3304
===> Epoch[61](14090/58368): Loss_D: 56.1393585 Loss_G: 0.3317
===> Epoch[61](14091/58368): Loss_D: 53.4352493 Loss_G: 0.3270
===> Epoch[61](14092/58368): Loss_D: 54.7606697 Loss_G: 0.3314
===> Epoch[61](14093/58368): Loss_D: 54.2573662 Loss_G: 0.3296
===> Epoch[61](14094/58368): Loss_D: 56.0769424 Loss_G: 0.3305
===> Epoch[61](14095/58368): Loss_D: 52.9386940 Loss_G: 0.3276
===> Epoch[61](14096/58368): Loss_D: 54.4336472 Loss_G: 0.3286
===> Epoch[61](14097/58368): Loss_D: 57.6045151 Loss_G: 0.3338
===> Epoch[61](14098/58368): Loss_D: 55.5527763 Loss_G: 0.3315
===> Epoch[61](14099/58368): Loss_D: 55.0806923 Loss_G: 0.3308
===> Epoch[61](14100/58368): Loss_D: 52.7935486 Loss_G: 0.3297
===> Epoch[61](14101/58368): Loss_D: 56.4637222 Loss_G: 0.3299
===> Epoch[61](14102/58368): Loss_D: 53.3603706 Loss_G: 0.3294
===> Epoch[61](14103/58368): Loss_D: 54.7983513 Loss_G: 0.3319
===> Epoch[61](14104/58368): Loss_D: 54.8071251 Loss_G: 0.3300
===> Epoch[61](14105/58368): Loss_D: 55.3199348 Loss_G: 0.3332
===> Epoch[61](14106/58368): Loss_D: 50.1469879 Loss_G: 0.3292
===> Epoch[61](14107/58368): Loss_D: 52.3373833 Loss_G: 0.3281
===> Epoch[61](14108/58368): Loss_D: 52.3008728 Loss_G: 0.3289
===> Epoch[61](14109/58368): Loss_D: 52.8733673 Loss_G: 0.3283
===> Epoch[61](14110/58368): Loss_D: 52.8337021 Loss_G: 0.3326
===> Epoch[61](14111/58368): Loss_D: 54.1263123 Loss_G: 0.3261
===> Epoch[61](14112/58368): Loss_D: 56.2564964 Loss_G: 0.3314
===> Epoch[61](14113/58368): Loss_D: 55.0393257 Loss_G: 0.3271
===> Epoch[61](14114/58368): Loss_D: 53.2714806 Loss_G: 0.3275
===> Epoch[61](14115/58368): Loss_D: 53.2687302 Loss_G: 0.3283
===> Epoch[61](14116/58368): Loss_D: 52.9847069 Loss_G: 0.3272
===> Epoch[61](14117/58368): Loss_D: 53.8739395 Loss_G: 0.3287
===> Epoch[61](14118/58368): Loss_D: 54.0927925 Loss_G: 0.3301
===> Epoch[61](14119/58368): Loss_D: 51.7911491 Loss_G: 0.3276
===> Epoch[61](14120/58368): Loss_D: 55.8140945 Loss_G: 0.3286
===> Epoch[61](14121/58368): Loss_D: 51.6692352 Loss_G: 0.3281
===> Epoch[61](14122/58368): Loss_D: 51.7947731 Loss_G: 0.3257
===> Epoch[61](14123/58368): Loss_D: 54.3464851 Loss_G: 0.3284
===> Epoch[61](14124/58368): Loss_D: 54.4417610 Loss_G: 0.3273
===> Epoch[61](14125/58368): Loss_D: 52.2497139 Loss_G: 0.3303
===> Epoch[61](14126/58368): Loss_D: 53.1438332 Loss_G: 0.3315
===> Epoch[61](14127/58368): Loss_D: 55.3001442 Loss_G: 0.3309
===> Epoch[61](14128/58368): Loss_D: 54.0581017 Loss_G: 0.3305
===> Epoch[61](14129/58368): Loss_D: 55.7230530 Loss_G: 0.3300
===> Epoch[61](14130/58368): Loss_D: 54.2702751 Loss_G: 0.3280
===> Epoch[61](14131/58368): Loss_D: 57.8268623 Loss_G: 0.3301
===> Epoch[61](14132/58368): Loss_D: 53.7842903 Loss_G: 0.3275
===> Epoch[61](14133/58368): Loss_D: 54.8390961 Loss_G: 0.3289
===> Epoch[61](14134/58368): Loss_D: 56.5414505 Loss_G: 0.3305
===> Epoch[61](14135/58368): Loss_D: 43.5682869 Loss_G: 0.3288
####################################
('map:', 0.5862744872420771)
===> Epoch[62](14136/58368): Loss_D: 53.0097275 Loss_G: 0.3302
===> Epoch[62](14137/58368): Loss_D: 54.0551643 Loss_G: 0.3274
===> Epoch[62](14138/58368): Loss_D: 54.0791016 Loss_G: 0.3299
===> Epoch[62](14139/58368): Loss_D: 51.8986397 Loss_G: 0.3270
===> Epoch[62](14140/58368): Loss_D: 53.1359749 Loss_G: 0.3303
===> Epoch[62](14141/58368): Loss_D: 54.4848595 Loss_G: 0.3287
===> Epoch[62](14142/58368): Loss_D: 56.0970497 Loss_G: 0.3287
===> Epoch[62](14143/58368): Loss_D: 53.8323822 Loss_G: 0.3277
===> Epoch[62](14144/58368): Loss_D: 52.5553703 Loss_G: 0.3273
===> Epoch[62](14145/58368): Loss_D: 52.1331978 Loss_G: 0.3258
===> Epoch[62](14146/58368): Loss_D: 52.7558594 Loss_G: 0.3280
===> Epoch[62](14147/58368): Loss_D: 54.5556183 Loss_G: 0.3293
===> Epoch[62](14148/58368): Loss_D: 53.7914696 Loss_G: 0.3273
===> Epoch[62](14149/58368): Loss_D: 52.6641579 Loss_G: 0.3276
===> Epoch[62](14150/58368): Loss_D: 55.2258987 Loss_G: 0.3298
===> Epoch[62](14151/58368): Loss_D: 47.9580956 Loss_G: 0.3280
===> Epoch[62](14152/58368): Loss_D: 51.6250343 Loss_G: 0.3278
===> Epoch[62](14153/58368): Loss_D: 51.7043228 Loss_G: 0.3297
===> Epoch[62](14154/58368): Loss_D: 53.8268394 Loss_G: 0.3295
===> Epoch[62](14155/58368): Loss_D: 52.5926247 Loss_G: 0.3299
===> Epoch[62](14156/58368): Loss_D: 52.0085297 Loss_G: 0.3289
===> Epoch[62](14157/58368): Loss_D: 55.4996834 Loss_G: 0.3301
===> Epoch[62](14158/58368): Loss_D: 54.8503761 Loss_G: 0.3329
===> Epoch[62](14159/58368): Loss_D: 54.7992363 Loss_G: 0.3295
===> Epoch[62](14160/58368): Loss_D: 54.2143059 Loss_G: 0.3255
===> Epoch[62](14161/58368): Loss_D: 52.8035889 Loss_G: 0.3284
===> Epoch[62](14162/58368): Loss_D: 53.1420937 Loss_G: 0.3304
===> Epoch[62](14163/58368): Loss_D: 51.9363594 Loss_G: 0.3290
===> Epoch[62](14164/58368): Loss_D: 52.7171974 Loss_G: 0.3297
===> Epoch[62](14165/58368): Loss_D: 55.4408569 Loss_G: 0.3284
===> Epoch[62](14166/58368): Loss_D: 55.1870308 Loss_G: 0.3278
===> Epoch[62](14167/58368): Loss_D: 51.0670090 Loss_G: 0.3268
===> Epoch[62](14168/58368): Loss_D: 54.7465248 Loss_G: 0.3293
===> Epoch[62](14169/58368): Loss_D: 53.7579422 Loss_G: 0.3278
===> Epoch[62](14170/58368): Loss_D: 53.7589149 Loss_G: 0.3292
===> Epoch[62](14171/58368): Loss_D: 53.9630623 Loss_G: 0.3307
===> Epoch[62](14172/58368): Loss_D: 52.5717316 Loss_G: 0.3258
===> Epoch[62](14173/58368): Loss_D: 50.2212486 Loss_G: 0.3291
===> Epoch[62](14174/58368): Loss_D: 51.3791771 Loss_G: 0.3286
===> Epoch[62](14175/58368): Loss_D: 50.0701294 Loss_G: 0.3253
===> Epoch[62](14176/58368): Loss_D: 53.2246208 Loss_G: 0.3273
===> Epoch[62](14177/58368): Loss_D: 53.2069130 Loss_G: 0.3298
===> Epoch[62](14178/58368): Loss_D: 55.1406937 Loss_G: 0.3305
===> Epoch[62](14179/58368): Loss_D: 51.9632874 Loss_G: 0.3288
===> Epoch[62](14180/58368): Loss_D: 51.3035812 Loss_G: 0.3263
===> Epoch[62](14181/58368): Loss_D: 56.3015442 Loss_G: 0.3285
===> Epoch[62](14182/58368): Loss_D: 54.2943420 Loss_G: 0.3287
===> Epoch[62](14183/58368): Loss_D: 52.9202881 Loss_G: 0.3294
===> Epoch[62](14184/58368): Loss_D: 58.4675598 Loss_G: 0.3319
===> Epoch[62](14185/58368): Loss_D: 50.9033890 Loss_G: 0.3266
===> Epoch[62](14186/58368): Loss_D: 53.2381516 Loss_G: 0.3290
===> Epoch[62](14187/58368): Loss_D: 53.2238846 Loss_G: 0.3283
===> Epoch[62](14188/58368): Loss_D: 50.9522171 Loss_G: 0.3267
===> Epoch[62](14189/58368): Loss_D: 50.2369919 Loss_G: 0.3260
===> Epoch[62](14190/58368): Loss_D: 53.8354073 Loss_G: 0.3280
===> Epoch[62](14191/58368): Loss_D: 53.4020081 Loss_G: 0.3292
===> Epoch[62](14192/58368): Loss_D: 53.9024811 Loss_G: 0.3280
===> Epoch[62](14193/58368): Loss_D: 54.0716553 Loss_G: 0.3259
===> Epoch[62](14194/58368): Loss_D: 52.5023003 Loss_G: 0.3261
===> Epoch[62](14195/58368): Loss_D: 54.1499329 Loss_G: 0.3285
===> Epoch[62](14196/58368): Loss_D: 51.3920250 Loss_G: 0.3293
===> Epoch[62](14197/58368): Loss_D: 53.6280937 Loss_G: 0.3278
===> Epoch[62](14198/58368): Loss_D: 51.9564743 Loss_G: 0.3280
===> Epoch[62](14199/58368): Loss_D: 53.8983345 Loss_G: 0.3307
===> Epoch[62](14200/58368): Loss_D: 55.6569328 Loss_G: 0.3256
===> Epoch[62](14201/58368): Loss_D: 55.9869270 Loss_G: 0.3301
===> Epoch[62](14202/58368): Loss_D: 53.1286888 Loss_G: 0.3291
===> Epoch[62](14203/58368): Loss_D: 49.5146599 Loss_G: 0.3277
===> Epoch[62](14204/58368): Loss_D: 53.4738159 Loss_G: 0.3311
===> Epoch[62](14205/58368): Loss_D: 54.6421051 Loss_G: 0.3299
===> Epoch[62](14206/58368): Loss_D: 53.4671745 Loss_G: 0.3296
===> Epoch[62](14207/58368): Loss_D: 53.4617844 Loss_G: 0.3271
===> Epoch[62](14208/58368): Loss_D: 55.6097755 Loss_G: 0.3298
===> Epoch[62](14209/58368): Loss_D: 52.2686806 Loss_G: 0.3333
===> Epoch[62](14210/58368): Loss_D: 50.7185707 Loss_G: 0.3261
===> Epoch[62](14211/58368): Loss_D: 52.6112442 Loss_G: 0.3290
===> Epoch[62](14212/58368): Loss_D: 53.2019501 Loss_G: 0.3275
===> Epoch[62](14213/58368): Loss_D: 54.4397125 Loss_G: 0.3297
===> Epoch[62](14214/58368): Loss_D: 52.9765167 Loss_G: 0.3275
===> Epoch[62](14215/58368): Loss_D: 55.2694550 Loss_G: 0.3292
===> Epoch[62](14216/58368): Loss_D: 52.2864265 Loss_G: 0.3288
===> Epoch[62](14217/58368): Loss_D: 50.3535728 Loss_G: 0.3268
===> Epoch[62](14218/58368): Loss_D: 53.6339684 Loss_G: 0.3311
===> Epoch[62](14219/58368): Loss_D: 53.0248032 Loss_G: 0.3298
===> Epoch[62](14220/58368): Loss_D: 50.6995735 Loss_G: 0.3267
===> Epoch[62](14221/58368): Loss_D: 53.9610558 Loss_G: 0.3290
===> Epoch[62](14222/58368): Loss_D: 51.9537964 Loss_G: 0.3289
===> Epoch[62](14223/58368): Loss_D: 52.8149300 Loss_G: 0.3289
